,Model,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,Target
256,model_5_seed_1_rec_3_ens_1,0.648914,0.69412,0.919141,0.783844,7DW4_A
257,model_4_ptm_seed_1_rec_10_ens_8,0.6421060000000001,0.681776,0.916191,0.7683270000000001,7DW4_A
258,model_2_ptm_seed_1_rec_1_ens_1,0.648334,0.690321,0.915831,0.785084,7DW4_A
259,model_5_ptm_seed_0_rec_1_ens_1,0.668248,0.717623,0.91638,0.7976310000000001,7DW4_A
260,model_5_ptm_seed_0_rec_8_ens_1,0.6374810000000001,0.691842,0.9142870000000001,0.7712439999999999,7DW4_A
261,model_4_seed_1_rec_8_ens_8,0.6500600000000001,0.683138,0.920341,0.7727430000000001,7DW4_A
262,model_3_ptm_seed_1_rec_10_ens_8,0.668914,0.704854,0.925456,0.788275,7DW4_A
263,model_1_seed_0_rec_4_ens_1,0.669443,0.70558,0.9256770000000001,0.796506,7DW4_A
264,model_3_seed_0_rec_9_ens_8,0.6455489999999999,0.6885,0.9186610000000001,0.771446,7DW4_A
265,model_3_ptm_seed_0_rec_3_ens_8,0.652508,0.6939810000000001,0.917536,0.778982,7DW4_A
266,model_4_seed_1_rec_7_ens_8,0.637283,0.6699390000000001,0.9158790000000001,0.758333,7DW4_A
267,model_1_seed_0_rec_4_ens_8,0.666755,0.6976140000000001,0.9224760000000001,0.793266,7DW4_A
268,model_3_ptm_seed_0_rec_5_ens_8,0.634518,0.6856270000000001,0.914925,0.769021,7DW4_A
269,model_3_seed_1_rec_1_ens_1,0.639339,0.698176,0.916997,0.773982,7DW4_A
270,model_3_seed_0_rec_6_ens_8,0.657069,0.694603,0.921702,0.777935,7DW4_A
271,model_5_seed_0_rec_10_ens_1,0.6482289999999999,0.693334,0.9222319999999999,0.777788,7DW4_A
272,model_2_seed_0_rec_6_ens_1,0.667209,0.697524,0.923528,0.790215,7DW4_A
273,model_4_seed_1_rec_6_ens_8,0.642425,0.68076,0.919575,0.766967,7DW4_A
274,model_2_ptm_seed_1_rec_9_ens_8,0.64172,0.667652,0.9160719999999999,0.7662180000000001,7DW4_A
275,model_3_seed_1_rec_2_ens_8,0.639495,0.690176,0.917534,0.772571,7DW4_A
276,model_2_ptm_seed_1_rec_5_ens_8,0.639961,0.679411,0.9184129999999999,0.774022,7DW4_A
277,model_4_ptm_seed_1_rec_4_ens_1,0.643493,0.680139,0.9163610000000001,0.770227,7DW4_A
278,model_1_ptm_seed_1_rec_8_ens_1,0.655379,0.6911970000000001,0.922442,0.793424,7DW4_A
279,model_3_seed_0_rec_5_ens_1,0.671082,0.7013590000000001,0.92519,0.788938,7DW4_A
280,model_2_ptm_seed_1_rec_4_ens_1,0.661215,0.685434,0.920637,0.7781600000000001,7DW4_A
281,model_5_ptm_seed_1_rec_8_ens_1,0.6325689999999999,0.6892050000000001,0.9115709999999999,0.7569,7DW4_A
282,model_2_ptm_seed_0_rec_9_ens_1,0.650762,0.675949,0.9180389999999999,0.771662,7DW4_A
283,model_4_ptm_seed_1_rec_2_ens_8,0.657069,0.6963560000000001,0.9203520000000001,0.788337,7DW4_A
284,model_5_ptm_seed_0_rec_8_ens_8,0.618388,0.681032,0.910377,0.754339,7DW4_A
285,model_4_seed_1_rec_9_ens_8,0.638764,0.679751,0.918883,0.7683260000000001,7DW4_A
286,model_3_ptm_seed_0_rec_7_ens_8,0.630584,0.676427,0.912723,0.7640020000000001,7DW4_A
287,model_3_ptm_seed_1_rec_3_ens_8,0.658758,0.69223,0.91906,0.780099,7DW4_A
288,model_2_seed_0_rec_10_ens_1,0.647805,0.685086,0.9190389999999999,0.769324,7DW4_A
289,model_1_ptm_seed_0_rec_10_ens_1,0.6597,0.689974,0.922464,0.79519,7DW4_A
290,model_3_ptm_seed_1_rec_3_ens_1,0.637702,0.681892,0.913961,0.769894,7DW4_A
291,model_5_ptm_seed_0_rec_4_ens_1,0.648887,0.698519,0.916248,0.773594,7DW4_A
292,model_4_seed_1_rec_8_ens_1,0.669158,0.694623,0.922115,0.785517,7DW4_A
293,model_4_ptm_seed_0_rec_7_ens_8,0.651199,0.688591,0.919099,0.779708,7DW4_A
294,model_5_seed_0_rec_6_ens_1,0.6479659999999999,0.6938300000000001,0.9242600000000001,0.7776930000000001,7DW4_A
295,model_3_seed_1_rec_2_ens_1,0.646655,0.6941229999999999,0.920176,0.780042,7DW4_A
296,model_3_ptm_seed_1_rec_4_ens_1,0.636572,0.682426,0.914953,0.76652,7DW4_A
297,model_3_seed_1_rec_10_ens_1,0.6585979999999999,0.693286,0.92122,0.781867,7DW4_A
298,model_2_seed_1_rec_4_ens_8,0.64405,0.680463,0.916017,0.776786,7DW4_A
299,model_1_seed_1_rec_9_ens_1,0.6938,0.7273890000000001,0.931701,0.820084,7DW4_A
300,model_1_ptm_seed_0_rec_4_ens_1,0.678172,0.705024,0.927685,0.810208,7DW4_A
301,model_5_ptm_seed_0_rec_6_ens_1,0.650806,0.6941510000000001,0.914866,0.779177,7DW4_A
302,model_1_seed_0_rec_3_ens_1,0.663434,0.7032149999999999,0.923861,0.80089,7DW4_A
303,model_2_seed_0_rec_4_ens_1,0.641001,0.6769930000000001,0.915961,0.772644,7DW4_A
304,model_3_ptm_seed_1_rec_9_ens_1,0.632159,0.680834,0.915715,0.760686,7DW4_A
305,model_3_seed_1_rec_1_ens_8,0.643085,0.6918770000000001,0.916381,0.779226,7DW4_A
306,model_3_ptm_seed_0_rec_10_ens_8,0.654118,0.6954859999999999,0.921803,0.7798109999999999,7DW4_A
307,model_3_seed_0_rec_7_ens_1,0.639101,0.682661,0.91605,0.763085,7DW4_A
308,model_5_seed_0_rec_10_ens_8,0.660887,0.702159,0.9243950000000001,0.7843359999999999,7DW4_A
309,model_2_seed_0_rec_3_ens_8,0.633599,0.670165,0.916474,0.757522,7DW4_A
310,model_3_seed_0_rec_4_ens_1,0.646045,0.683559,0.917177,0.769861,7DW4_A
311,model_1_ptm_seed_0_rec_3_ens_1,0.649038,0.681294,0.9178440000000001,0.781837,7DW4_A
312,model_2_ptm_seed_1_rec_1_ens_8,0.681195,0.706225,0.9255959999999999,0.802561,7DW4_A
313,model_5_seed_1_rec_2_ens_1,0.667626,0.704404,0.9243969999999999,0.797127,7DW4_A
314,model_1_seed_1_rec_1_ens_1,0.661821,0.706264,0.9206469999999999,0.796277,7DW4_A
315,model_3_seed_0_rec_2_ens_1,0.674492,0.709673,0.926738,0.800161,7DW4_A
316,model_2_ptm_seed_0_rec_1_ens_1,0.677586,0.7020890000000001,0.921552,0.805024,7DW4_A
317,model_4_seed_0_rec_9_ens_1,0.63466,0.674638,0.9179870000000001,0.758795,7DW4_A
318,model_2_seed_1_rec_7_ens_1,0.6735399999999999,0.707309,0.926617,0.800235,7DW4_A
319,model_5_seed_1_rec_7_ens_8,0.611081,0.657324,0.912444,0.745739,7DW4_A
320,model_4_seed_1_rec_7_ens_1,0.648513,0.682308,0.918134,0.7725029999999999,7DW4_A
321,model_4_seed_0_rec_1_ens_8,0.662512,0.7018399999999999,0.922956,0.792901,7DW4_A
322,model_3_seed_1_rec_6_ens_8,0.651717,0.6910729999999999,0.919794,0.774393,7DW4_A
323,model_2_ptm_seed_1_rec_10_ens_1,0.628178,0.659405,0.915034,0.763482,7DW4_A
324,model_3_ptm_seed_1_rec_2_ens_8,0.65063,0.691454,0.915075,0.777576,7DW4_A
325,model_5_seed_0_rec_2_ens_1,0.653563,0.698954,0.92366,0.78922,7DW4_A
326,model_5_ptm_seed_0_rec_6_ens_8,0.625341,0.680689,0.9088149999999999,0.760128,7DW4_A
327,model_1_ptm_seed_0_rec_6_ens_1,0.660593,0.693749,0.9238799999999999,0.796271,7DW4_A
328,model_5_seed_1_rec_10_ens_1,0.651084,0.6971579999999999,0.9224399999999999,0.780379,7DW4_A
329,model_5_seed_0_rec_5_ens_1,0.654435,0.691839,0.9232870000000001,0.7778619999999999,7DW4_A
330,model_2_ptm_seed_1_rec_5_ens_1,0.630811,0.649802,0.9122530000000001,0.753146,7DW4_A
331,model_3_ptm_seed_0_rec_10_ens_1,0.655514,0.692817,0.921058,0.776208,7DW4_A
332,model_1_ptm_seed_1_rec_7_ens_1,0.643134,0.679996,0.9176059999999999,0.778166,7DW4_A
333,model_3_ptm_seed_0_rec_8_ens_1,0.643803,0.6886399999999999,0.918796,0.7702600000000001,7DW4_A
334,model_5_ptm_seed_1_rec_7_ens_1,0.660227,0.709328,0.922567,0.787027,7DW4_A
335,model_3_ptm_seed_1_rec_6_ens_1,0.6514449999999999,0.691429,0.919954,0.771766,7DW4_A
336,model_5_ptm_seed_1_rec_10_ens_1,0.618065,0.685492,0.911891,0.75122,7DW4_A
337,model_4_seed_0_rec_3_ens_1,0.633236,0.678087,0.917748,0.7688729999999999,7DW4_A
338,model_2_ptm_seed_1_rec_6_ens_8,0.653593,0.690562,0.923341,0.784234,7DW4_A
339,model_2_seed_1_rec_5_ens_8,0.664054,0.7015560000000001,0.92351,0.792355,7DW4_A
340,model_4_seed_0_rec_5_ens_8,0.629572,0.6765399999999999,0.916175,0.764883,7DW4_A
341,model_5_seed_0_rec_5_ens_8,0.634452,0.684746,0.9184690000000001,0.765987,7DW4_A
342,model_1_seed_0_rec_10_ens_8,0.680162,0.707006,0.928114,0.800712,7DW4_A
343,model_4_ptm_seed_0_rec_5_ens_8,0.649562,0.6880930000000001,0.920143,0.7756430000000001,7DW4_A
344,model_4_seed_1_rec_4_ens_8,0.640077,0.6813100000000001,0.9186700000000001,0.768965,7DW4_A
345,model_3_ptm_seed_1_rec_5_ens_1,0.642986,0.687287,0.9178870000000001,0.772359,7DW4_A
346,model_4_ptm_seed_0_rec_6_ens_8,0.629455,0.668395,0.912019,0.75357,7DW4_A
347,model_4_ptm_seed_1_rec_3_ens_8,0.643588,0.68955,0.918539,0.7766850000000001,7DW4_A
348,model_3_ptm_seed_0_rec_1_ens_1,0.619984,0.679703,0.9038889999999999,0.7644479999999999,7DW4_A
349,model_2_ptm_seed_0_rec_10_ens_8,0.66175,0.690409,0.924284,0.7884359999999999,7DW4_A
350,model_4_seed_1_rec_3_ens_8,0.647219,0.691814,0.921956,0.778641,7DW4_A
351,model_5_ptm_seed_0_rec_2_ens_8,0.650698,0.7034590000000001,0.9113600000000001,0.778436,7DW4_A
352,model_5_seed_1_rec_5_ens_1,0.629516,0.68208,0.918242,0.7623840000000001,7DW4_A
353,model_1_ptm_seed_1_rec_7_ens_8,0.643069,0.681693,0.915956,0.7798470000000001,7DW4_A
354,model_3_ptm_seed_1_rec_7_ens_1,0.646636,0.688495,0.9191969999999999,0.772369,7DW4_A
355,model_2_seed_0_rec_9_ens_1,0.645882,0.6801729999999999,0.9200450000000001,0.768167,7DW4_A
356,model_4_ptm_seed_1_rec_1_ens_8,0.652352,0.695125,0.9167799999999999,0.777953,7DW4_A
357,model_4_seed_0_rec_6_ens_8,0.64172,0.680239,0.9180370000000001,0.767153,7DW4_A
358,model_4_seed_0_rec_10_ens_1,0.6379779999999999,0.676954,0.916415,0.766441,7DW4_A
359,model_5_ptm_seed_1_rec_6_ens_8,0.6297699999999999,0.688405,0.91115,0.765931,7DW4_A
360,model_2_ptm_seed_0_rec_6_ens_8,0.6564479999999999,0.691987,0.924104,0.789995,7DW4_A
361,model_1_seed_1_rec_4_ens_8,0.6810510000000001,0.71302,0.927859,0.806387,7DW4_A
362,model_1_ptm_seed_0_rec_5_ens_8,0.632595,0.673875,0.9139799999999999,0.771733,7DW4_A
363,model_2_seed_1_rec_3_ens_8,0.649093,0.6854399999999999,0.916367,0.777513,7DW4_A
364,model_2_seed_0_rec_2_ens_1,0.6607390000000001,0.692441,0.919442,0.7867649999999999,7DW4_A
365,model_1_ptm_seed_1_rec_5_ens_8,0.638223,0.681296,0.9168430000000001,0.78081,7DW4_A
366,model_1_ptm_seed_0_rec_7_ens_1,0.634864,0.676212,0.9154680000000001,0.776659,7DW4_A
367,model_5_seed_1_rec_4_ens_1,0.614574,0.675379,0.91506,0.754866,7DW4_A
368,model_4_ptm_seed_0_rec_5_ens_1,0.654778,0.690527,0.9183040000000001,0.7757,7DW4_A
369,model_4_ptm_seed_1_rec_6_ens_8,0.636926,0.679801,0.916518,0.765321,7DW4_A
370,model_3_seed_0_rec_9_ens_1,0.6582680000000001,0.699815,0.923083,0.785578,7DW4_A
371,model_4_ptm_seed_0_rec_2_ens_8,0.653245,0.6926829999999999,0.9192600000000001,0.783624,7DW4_A
372,model_3_seed_1_rec_6_ens_1,0.6506109999999999,0.690553,0.920867,0.773568,7DW4_A
373,model_1_ptm_seed_0_rec_7_ens_8,0.637169,0.674637,0.9153110000000001,0.7711560000000001,7DW4_A
374,model_3_seed_1_rec_7_ens_1,0.636578,0.682589,0.915114,0.766173,7DW4_A
375,model_5_seed_1_rec_6_ens_8,0.6676880000000001,0.702621,0.925999,0.789834,7DW4_A
376,model_2_seed_0_rec_8_ens_8,0.673217,0.69972,0.926292,0.791927,7DW4_A
377,model_3_ptm_seed_0_rec_4_ens_8,0.632282,0.6807,0.911517,0.75949,7DW4_A
378,model_3_seed_1_rec_5_ens_1,0.6657069999999999,0.69821,0.9250510000000001,0.791333,7DW4_A
379,model_3_seed_0_rec_8_ens_1,0.650038,0.687524,0.9177690000000001,0.773147,7DW4_A
380,model_4_seed_0_rec_7_ens_1,0.64215,0.67342,0.916409,0.766454,7DW4_A
381,model_2_ptm_seed_0_rec_5_ens_8,0.691441,0.709899,0.9314610000000001,0.81395,7DW4_A
382,model_2_ptm_seed_0_rec_7_ens_8,0.6751229999999999,0.6986899999999999,0.927009,0.795198,7DW4_A
383,model_1_seed_1_rec_2_ens_1,0.638985,0.697585,0.919881,0.786127,7DW4_A
384,model_3_ptm_seed_1_rec_10_ens_1,0.6451319999999999,0.688126,0.918997,0.770886,7DW4_A
385,model_5_seed_1_rec_3_ens_8,0.6259640000000001,0.683713,0.9175709999999999,0.766439,7DW4_A
386,model_3_seed_0_rec_1_ens_1,0.662361,0.7031390000000001,0.920658,0.790912,7DW4_A
387,model_3_seed_1_rec_5_ens_8,0.656257,0.696801,0.9223520000000001,0.7788619999999999,7DW4_A
388,model_2_seed_0_rec_2_ens_8,0.6547569999999999,0.6952470000000001,0.921093,0.785181,7DW4_A
389,model_2_ptm_seed_1_rec_6_ens_1,0.639374,0.673848,0.915693,0.769548,7DW4_A
390,model_1_seed_0_rec_6_ens_1,0.642525,0.6909390000000001,0.917747,0.774746,7DW4_A
391,model_1_seed_1_rec_4_ens_1,0.656929,0.698917,0.9202739999999999,0.788427,7DW4_A
392,model_5_ptm_seed_1_rec_9_ens_8,0.657583,0.706221,0.9188649999999999,0.785574,7DW4_A
393,model_4_ptm_seed_1_rec_5_ens_8,0.643671,0.683624,0.9189940000000001,0.769808,7DW4_A
394,model_1_seed_0_rec_6_ens_8,0.675003,0.708025,0.928916,0.804556,7DW4_A
395,model_1_seed_0_rec_2_ens_1,0.6576310000000001,0.6968439999999999,0.921325,0.7858970000000001,7DW4_A
396,model_4_ptm_seed_1_rec_8_ens_1,0.647501,0.681867,0.917157,0.770692,7DW4_A
397,model_2_ptm_seed_0_rec_1_ens_8,0.6759390000000001,0.7052069999999999,0.9255559999999999,0.80632,7DW4_A
398,model_3_seed_0_rec_6_ens_1,0.6380560000000001,0.681899,0.91656,0.762305,7DW4_A
399,model_2_ptm_seed_1_rec_8_ens_8,0.635674,0.6738270000000001,0.9178219999999999,0.7679279999999999,7DW4_A
0,model_4_ptm_seed_0_rec_8_ens_8,0.398252,0.455348,0.883699,0.753622,6DHP_o
1,model_2_seed_1_rec_9_ens_8,0.36175799999999997,0.437176,0.860806,0.731892,6DHP_o
2,model_1_seed_0_rec_8_ens_8,0.364577,0.429435,0.861597,0.742258,6DHP_o
3,model_1_seed_1_rec_7_ens_1,0.365372,0.439971,0.8597360000000001,0.7308439999999999,6DHP_o
4,model_4_ptm_seed_1_rec_6_ens_1,0.340987,0.40256,0.8482930000000001,0.727308,6DHP_o
5,model_1_seed_1_rec_2_ens_8,0.341769,0.41608199999999995,0.8435459999999999,0.721362,6DHP_o
6,model_4_seed_0_rec_4_ens_1,0.335692,0.397854,0.8455370000000001,0.712084,6DHP_o
7,model_2_ptm_seed_1_rec_9_ens_1,0.36742199999999997,0.44362399999999996,0.8400770000000001,0.73174,6DHP_o
8,model_2_ptm_seed_0_rec_8_ens_8,0.34720100000000004,0.428533,0.8419049999999999,0.726863,6DHP_o
9,model_5_ptm_seed_1_rec_1_ens_1,0.344138,0.41606400000000004,0.847167,0.7301479999999999,6DHP_o
10,model_1_ptm_seed_1_rec_1_ens_1,0.34263899999999997,0.411829,0.8467469999999999,0.725996,6DHP_o
11,model_4_seed_1_rec_3_ens_1,0.334156,0.417754,0.849983,0.719248,6DHP_o
12,model_3_seed_1_rec_4_ens_8,0.377998,0.43194099999999996,0.8633700000000001,0.739952,6DHP_o
13,model_1_seed_1_rec_9_ens_8,0.337806,0.42262799999999995,0.852283,0.723162,6DHP_o
14,model_5_ptm_seed_1_rec_7_ens_8,0.349171,0.42253100000000005,0.8544290000000001,0.734627,6DHP_o
15,model_1_seed_1_rec_8_ens_8,0.355647,0.430882,0.858769,0.734234,6DHP_o
16,model_2_seed_1_rec_10_ens_1,0.336922,0.421525,0.8598030000000001,0.730593,6DHP_o
17,model_2_ptm_seed_1_rec_7_ens_1,0.38664899999999996,0.458608,0.848144,0.738527,6DHP_o
18,model_3_ptm_seed_0_rec_5_ens_1,0.352335,0.42706099999999997,0.861785,0.7425350000000001,6DHP_o
19,model_5_seed_0_rec_9_ens_8,0.387735,0.46660799999999997,0.8754639999999999,0.744858,6DHP_o
20,model_3_ptm_seed_0_rec_8_ens_8,0.362309,0.42302799999999996,0.8634379999999999,0.73768,6DHP_o
21,model_3_ptm_seed_1_rec_4_ens_8,0.387999,0.451874,0.8643290000000001,0.744065,6DHP_o
22,model_1_seed_0_rec_7_ens_1,0.389072,0.44647600000000004,0.859727,0.7510479999999999,6DHP_o
23,model_5_seed_0_rec_7_ens_8,0.310139,0.387559,0.830419,0.712437,6DHP_o
24,model_3_seed_0_rec_2_ens_8,0.378218,0.434382,0.865711,0.737737,6DHP_o
25,model_5_ptm_seed_0_rec_5_ens_1,0.347438,0.416133,0.853202,0.735371,6DHP_o
26,model_5_ptm_seed_1_rec_2_ens_1,0.337466,0.41287799999999997,0.835032,0.724082,6DHP_o
27,model_5_ptm_seed_0_rec_3_ens_1,0.374917,0.44526899999999997,0.8570469999999999,0.739019,6DHP_o
28,model_3_ptm_seed_0_rec_9_ens_8,0.36815,0.428435,0.8672120000000001,0.742888,6DHP_o
29,model_5_ptm_seed_0_rec_3_ens_8,0.38607600000000003,0.45198599999999994,0.859225,0.743398,6DHP_o
30,model_4_ptm_seed_1_rec_7_ens_8,0.360628,0.42008100000000004,0.86385,0.737712,6DHP_o
31,model_5_seed_1_rec_8_ens_1,0.376258,0.447184,0.872453,0.7430140000000001,6DHP_o
32,model_1_seed_0_rec_9_ens_8,0.356561,0.42499499999999996,0.85788,0.732362,6DHP_o
33,model_1_ptm_seed_1_rec_10_ens_1,0.38509299999999996,0.432449,0.8652639999999999,0.748491,6DHP_o
34,model_5_ptm_seed_1_rec_5_ens_1,0.34422600000000003,0.42353500000000005,0.8460780000000001,0.730399,6DHP_o
35,model_3_ptm_seed_0_rec_2_ens_1,0.355887,0.44768800000000003,0.8716440000000001,0.736427,6DHP_o
36,model_4_ptm_seed_1_rec_8_ens_8,0.37390300000000004,0.438342,0.872235,0.742047,6DHP_o
37,model_1_ptm_seed_1_rec_5_ens_1,0.33902600000000005,0.40028800000000003,0.8370200000000001,0.720581,6DHP_o
38,model_1_ptm_seed_0_rec_2_ens_1,0.38568600000000003,0.451672,0.856851,0.742726,6DHP_o
39,model_3_ptm_seed_0_rec_3_ens_1,0.40436700000000003,0.48026499999999994,0.8815860000000001,0.763848,6DHP_o
40,model_5_seed_0_rec_8_ens_8,0.346358,0.42534700000000003,0.860086,0.73039,6DHP_o
41,model_3_ptm_seed_0_rec_4_ens_1,0.39279000000000003,0.45553599999999994,0.876125,0.75579,6DHP_o
42,model_2_seed_0_rec_10_ens_8,0.37307399999999996,0.439283,0.863208,0.742949,6DHP_o
43,model_5_ptm_seed_1_rec_8_ens_8,0.35326399999999997,0.42813500000000004,0.851864,0.73369,6DHP_o
44,model_4_ptm_seed_0_rec_8_ens_1,0.41025900000000004,0.462984,0.8820520000000001,0.760125,6DHP_o
45,model_5_seed_1_rec_1_ens_1,0.397449,0.473171,0.8706459999999999,0.7382350000000001,6DHP_o
46,model_2_seed_0_rec_5_ens_8,0.35877,0.42161099999999996,0.856252,0.7303350000000001,6DHP_o
47,model_1_ptm_seed_1_rec_9_ens_8,0.360115,0.41419799999999996,0.86098,0.7394890000000001,6DHP_o
48,model_5_ptm_seed_0_rec_1_ens_8,0.340841,0.424832,0.8437790000000001,0.723813,6DHP_o
49,model_2_seed_0_rec_5_ens_1,0.373343,0.42708199999999996,0.857725,0.7346729999999999,6DHP_o
50,model_1_ptm_seed_1_rec_6_ens_1,0.386148,0.43136,0.8573930000000001,0.744563,6DHP_o
51,model_5_ptm_seed_0_rec_7_ens_8,0.339354,0.406422,0.851835,0.727718,6DHP_o
52,model_5_seed_0_rec_3_ens_1,0.348948,0.42676400000000003,0.847606,0.721372,6DHP_o
53,model_2_ptm_seed_0_rec_7_ens_1,0.37541199999999997,0.448003,0.858567,0.7505350000000001,6DHP_o
54,model_1_seed_1_rec_10_ens_8,0.371697,0.44575699999999996,0.8643719999999999,0.732571,6DHP_o
55,model_5_seed_0_rec_3_ens_8,0.347008,0.41527200000000003,0.8450200000000001,0.725186,6DHP_o
56,model_4_seed_1_rec_10_ens_8,0.357183,0.41460699999999995,0.856977,0.730467,6DHP_o
57,model_2_seed_0_rec_7_ens_1,0.397312,0.452484,0.8701,0.7539060000000001,6DHP_o
58,model_1_seed_0_rec_10_ens_1,0.355864,0.42076499999999994,0.848184,0.726454,6DHP_o
59,model_5_ptm_seed_1_rec_4_ens_8,0.347505,0.413167,0.8416819999999999,0.729895,6DHP_o
60,model_2_seed_1_rec_2_ens_8,0.325227,0.41051099999999996,0.834435,0.718384,6DHP_o
61,model_1_seed_1_rec_1_ens_8,0.342448,0.404406,0.841517,0.721428,6DHP_o
62,model_3_ptm_seed_1_rec_8_ens_1,0.340516,0.416571,0.8551110000000001,0.72985,6DHP_o
63,model_5_ptm_seed_1_rec_9_ens_1,0.368267,0.44492299999999996,0.8621610000000001,0.741063,6DHP_o
64,model_3_seed_0_rec_10_ens_8,0.374214,0.430968,0.874137,0.729562,6DHP_o
65,model_5_seed_1_rec_6_ens_1,0.34679,0.42756700000000003,0.856877,0.721147,6DHP_o
66,model_5_seed_1_rec_2_ens_8,0.360244,0.44521400000000005,0.8675860000000001,0.715033,6DHP_o
67,model_4_seed_0_rec_5_ens_1,0.342683,0.401329,0.8486309999999999,0.716096,6DHP_o
68,model_4_ptm_seed_1_rec_9_ens_1,0.331231,0.396306,0.85157,0.7275510000000001,6DHP_o
69,model_4_ptm_seed_0_rec_1_ens_8,0.388175,0.46465200000000006,0.882167,0.762466,6DHP_o
70,model_1_ptm_seed_1_rec_3_ens_8,0.338633,0.394004,0.8271700000000001,0.717689,6DHP_o
71,model_4_ptm_seed_1_rec_7_ens_1,0.392901,0.451212,0.873576,0.750513,6DHP_o
72,model_3_seed_1_rec_8_ens_1,0.379353,0.44083999999999995,0.8807280000000001,0.729686,6DHP_o
73,model_1_ptm_seed_1_rec_6_ens_8,0.392517,0.434188,0.8647389999999999,0.749768,6DHP_o
74,model_3_seed_1_rec_10_ens_8,0.385229,0.436809,0.877222,0.7357779999999999,6DHP_o
75,model_3_seed_1_rec_9_ens_1,0.388703,0.45494799999999996,0.884892,0.738437,6DHP_o
76,model_2_seed_1_rec_5_ens_1,0.33922800000000003,0.41780900000000004,0.857607,0.718933,6DHP_o
77,model_4_seed_1_rec_10_ens_1,0.34375900000000004,0.42898000000000003,0.8536950000000001,0.717246,6DHP_o
78,model_1_ptm_seed_1_rec_4_ens_1,0.40726799999999996,0.456926,0.8649610000000001,0.75216,6DHP_o
79,model_1_ptm_seed_0_rec_8_ens_1,0.384278,0.436292,0.8642719999999999,0.751204,6DHP_o
80,model_1_seed_1_rec_8_ens_1,0.39129,0.459165,0.872898,0.744013,6DHP_o
81,model_2_seed_0_rec_4_ens_8,0.367465,0.44000100000000003,0.867118,0.7417699999999999,6DHP_o
82,model_2_seed_1_rec_6_ens_8,0.356591,0.43097299999999994,0.857035,0.721716,6DHP_o
83,model_2_ptm_seed_0_rec_4_ens_1,0.35265799999999997,0.42616899999999996,0.844234,0.732726,6DHP_o
84,model_2_ptm_seed_0_rec_3_ens_8,0.34813099999999997,0.43141899999999994,0.84509,0.7305050000000001,6DHP_o
85,model_3_ptm_seed_1_rec_9_ens_8,0.367795,0.423076,0.860665,0.742266,6DHP_o
86,model_1_seed_1_rec_5_ens_1,0.34786300000000003,0.419096,0.854402,0.728446,6DHP_o
87,model_4_seed_0_rec_3_ens_8,0.32521500000000003,0.398549,0.8419469999999999,0.700128,6DHP_o
88,model_4_ptm_seed_0_rec_10_ens_8,0.396342,0.448391,0.879825,0.749271,6DHP_o
89,model_1_ptm_seed_1_rec_1_ens_8,0.321864,0.39069499999999996,0.83149,0.708575,6DHP_o
90,model_2_ptm_seed_0_rec_4_ens_8,0.354581,0.430075,0.839674,0.733347,6DHP_o
91,model_1_seed_0_rec_5_ens_1,0.381664,0.44486899999999996,0.8621059999999999,0.738587,6DHP_o
92,model_4_ptm_seed_0_rec_6_ens_1,0.379744,0.43942700000000007,0.87065,0.749109,6DHP_o
93,model_5_seed_1_rec_8_ens_8,0.341169,0.41265,0.848707,0.730097,6DHP_o
94,model_4_ptm_seed_0_rec_9_ens_1,0.333896,0.39929000000000003,0.8478479999999999,0.7187520000000001,6DHP_o
95,model_4_ptm_seed_0_rec_4_ens_1,0.35685,0.41986899999999994,0.861816,0.7424890000000001,6DHP_o
96,model_2_seed_1_rec_8_ens_8,0.361604,0.43797600000000003,0.8589319999999999,0.73177,6DHP_o
97,model_3_seed_1_rec_4_ens_1,0.37386199999999997,0.441547,0.8708299999999999,0.735903,6DHP_o
98,model_3_seed_1_rec_7_ens_8,0.390115,0.442902,0.874426,0.738484,6DHP_o
99,model_2_ptm_seed_1_rec_4_ens_8,0.33475,0.417312,0.8304530000000001,0.719931,6DHP_o
100,model_4_ptm_seed_1_rec_2_ens_1,0.330725,0.405142,0.8488760000000001,0.7233539999999999,6DHP_o
101,model_5_ptm_seed_1_rec_10_ens_8,0.352402,0.41898199999999997,0.854692,0.735634,6DHP_o
102,model_4_seed_1_rec_1_ens_8,0.359476,0.438017,0.853833,0.726842,6DHP_o
103,model_1_seed_0_rec_5_ens_8,0.346985,0.42349899999999996,0.8479469999999999,0.729745,6DHP_o
104,model_3_seed_1_rec_9_ens_8,0.376492,0.43035100000000004,0.868907,0.7275550000000001,6DHP_o
105,model_4_ptm_seed_1_rec_1_ens_1,0.366521,0.443942,0.868925,0.7433890000000001,6DHP_o
106,model_2_ptm_seed_1_rec_3_ens_1,0.36404000000000003,0.448553,0.833715,0.726213,6DHP_o
107,model_5_seed_0_rec_9_ens_1,0.371438,0.43518999999999997,0.855358,0.7373270000000001,6DHP_o
108,model_1_seed_1_rec_7_ens_8,0.350179,0.431422,0.858816,0.731,6DHP_o
109,model_1_ptm_seed_1_rec_8_ens_8,0.382226,0.426202,0.866078,0.7491439999999999,6DHP_o
110,model_1_ptm_seed_1_rec_2_ens_8,0.368561,0.43221000000000004,0.847615,0.730103,6DHP_o
111,model_2_ptm_seed_0_rec_9_ens_8,0.352876,0.433842,0.8437530000000001,0.7277399999999999,6DHP_o
